country_region_winery 
"Frankrig,Margaux,Château Le Coteau"
"Spanien,Oloroso Sherry,Williams & Humbert"
"Frankrig,Saint-Émilion Grand Cru,Château Martinet"
"Frankrig,Bordeaux,Château Doisy-Daëne"
"Frankrig,Languedoc-Roussillon,La Sorga"
"Frankrig,Sancerre,Jean-Paul Balland"
"USA,Santa Maria Valley,Cambria"
"Portugal,Porto,Quevedo"
"Spanien,Ribeira Sacra,Fedellos do Couto"
"USA,Willamette Valley,Elk Cove"
"Frankrig,Petit Chablis,Simonnet-Febvre"
"Frankrig,Champagne,Nicolo & Paradis"
"Frankrig,Pomerol,Château La Croix du Casse"
"New Zealand,Waipara,Main Divide"
"USA,Central Coast,Lockwood Vineyard"
"Frankrig,Vouvray,Philippe Foreau"
"Italien,Garda,S. Cristina"
"Italien,Colline Teatine,Marina Cvetić"
"Frankrig,Costières-de-Nîmes,Mas des Mas"
"Frankrig,Côte de Brouilly,Alex Foillard"
"Frankrig,Vacqueyras,Domaine de Chantegut"
"Frankrig,Saint-Émilion Grand Cru,Chateau Tauzinat l'Hermitage"
"Frankrig,Pessac-Léognan,Château Latour-Martillac"
"Italien,Amarone della Valpolicella Classico,Domini Veneti"
"Frankrig,Médoc,Château Les Grands Chênes"
"Frankrig,Sancerre,Raimbault-Pineau"
"Italien,Langhe,Benevelli Piero"
"Frankrig,Rasteau,Domaine de Beaurenard"
"Sydafrika,Hemel-en-Aarde Valley,Southern Right"
"Italien,Trebbiano d'Abruzzo,Cirelli"
"Spanien,Navarra,Domaines Lupier"
"Frankrig,Crozes-Hermitage,Combier"
"Portugal,Madeira,H. M. Borges"
"Frankrig,Saint-Émilion Grand Cru,Château de Pressac"
"Portugal,Duriense,Quinta da Romaneira"
"Frankrig,Morgon,Jean-Paul Thévenet"
"Tyskland,Ahr,Meyer - Näkel"
"Frankrig,Givry 1er Cru 'En Choue',Chofflet Valdenaire"
"Frankrig,Mercurey,Domaine du Meix-Foulot"
"Italien,Montepulciano d'Abruzzo,Pasetti"
"Italien,Sicilia,Alessandro di Camporeale"
"Frankrig,Margaux,La Providence"
"Spanien,Conca de Barberà,Escoda-Sanahuja"
"Italien,Vino Nobile di Montepulciano,Villa S. Anna"
"New Zealand,Martinborough,Te Kairanga"
"Frankrig,Rully 1er Cru 'La Bressande',Antonin Rodet"
"Italien,Costa Toscana,Duemani"
"Italien,Morellino di Scansano,Tenuta Valdifalco"
"Spanien,Aragón,Bodegas Aragonesas"
"Italien,Toscana,Terre del Marchesato"
"Frankrig,Bourgogne,Amiot Guy"
"Chile,Aconcagua,Outer Limits"
"Frankrig,Sauternes,Château Guiraud"
"Italien,Toscana,Collazzi"
"Italien,Valli di Porto Pino,Santadi"
"Italien,Dolceacqua,Maccario Dringenberg"
"Frankrig,Maranges,Quentin Jeannot"
"New Zealand,Canterbury,Pegasus Bay"
"Frankrig,Grignan-les-Adhémar,Domaine de Grangeneuve"
"Italien,Etna,Pietradolce"
"Frankrig,Bouzéron,Domaine A. et P. de Villaine"
"Frankrig,Bourgogne,Domaine Bernollin"
"Frankrig,Crémant d'Alsace,Frey-Sohler"
"USA,Napa County,Roots Run Deep"
"Frankrig,Bourgogne,Merlin"
"Frankrig,Pessac-Léognan,Château Lamothe-Bouscaut"
"Italien,Nebbiolo d'Alba,Réva"
"Frankrig,Bordeaux,Château la Rame"
"Frankrig,Saint-Estèphe,Château Capbern"
"Tyskland,Lorch,Chat Sauvage"
"Frankrig,Saint-Émilion Grand Cru,Château Pontet Plaisance"
"Tyskland,Mosel,Meulenhof"
"Australien,South Australia,Hardys"
"Italien,Langhe,Cascina Ballarin"
"Spanien,Ribera del Duero,Vizcarra"
"Frankrig,Haut-Médoc,Château Paloumey"
"Spanien,Priorat,I Tant"
"Portugal,Dão,Faldas da Serra"
"USA,Californien,Böen"
"Portugal,Douro,Quinta da Carvalhosa"
"Italien,Civitella d'Agliano,Sergio Mottura"
"Frankrig,Chablis,Domaine des Hâtes"
"Frankrig,Côtes de Provence,Château Saint-Maur"
"Østrig,Steiermark,Neumeister"
"Frankrig,Gigondas,Domaine des Espiers"
"Italien,Barbera d'Alba,Réva"
"Italien,Teroldego Rotaliano,Dorigati"
"New Zealand,Marlborough,Zephyr"
"Italien,Toscana,Madonna Nera"
"Italien,Chianti,Villa Trasqua"
"Italien,Rosso di Montalcino,Canalicchio - Franco Pacenti"
"Frankrig,Anjou,Pithon-Paillé"
"Italien,Sardegna,Siddura"
"Frankrig,Saint-Émilion Grand Cru,Château Franc Patarabet"
"Italien,Garda,Ricchi"
"Italien,Lazio,Il Vinco"
"Italien,Barolo,Borgogno Francesco"
"Italien,Valpolicella,Piccoli"
"Frankrig,Vacqueyras,Domaine La Ligiere"
"Frankrig,Pessac-Léognan,Château de France"
"Frankrig,Côtes-du-Rhône,Domaine Elodie Balme"
"Frankrig,Bordeaux,Les Hauts de Bel-Air"
"Frankrig,Saint-Émilion Grand Cru,Château Brun"
"Østrig,Niederösterreich,Heinrich"
"Frankrig,Saint-Émilion,Château du Beau Vallon"
"Italien,Etna,Tenuta di Aglaea"
"Italien,Vernaccia di San Gimignano,Poderi del Paradiso"
"Frankrig,Haut-Médoc,Château Clement-Pichon"
"Italien,Valpolicella Ripasso Classico,La Giaretta"
"Frankrig,Régnié,Domaine de Vernus"
"New Zealand,Central Otago,Amisfield"
"Italien,Langhe,Ruggeri Corsini"
"Frankrig,Châteauneuf-du-Pape,Domaine Chante Cigale"
"Italien,Langhe,Cascina Luisin"
"Italien,Barbera d'Alba,Bruno Rocca"
"Frankrig,Vouvray,Marc Brédif"
"Tyskland,Pfalz,Fußer"
"USA,Willamette Valley,Cloudline"
"Frankrig,Montagne-Saint-Émilion,Château Corbin"
"Frankrig,Monthélie,Bouchard Père & Fils"
"Frankrig,Gigondas,Saint-Damien"
"Italien,Langhe,Castello di Verduno"
"Frankrig,Saint-Émilion Grand Cru,Château Haut Peyroutas"
"Frankrig,Sancerre,Roger et Didier Raimbault"
"Italien,Umbrien,Antonelli San Marco"
"Frankrig,Crozes-Hermitage,Francois Villard"
"Frankrig,Bourgogne,Domaine Chevillon-Chezeaux"
"Italien,Lugana,Bertoldi"
"Italien,Barbera d'Asti,Villa Susti"
"Frankrig,Saint-Estèphe,Château Coutelin-Merville"
"Frankrig,Côtes-du-Rhône-Villages,Domaine du Bois de Saint Jean"
"Frankrig,Morgon,Domaine de la Bonne Tonne"
"Italien,Nebbiolo d'Alba,Brezza"
"New Zealand,Martinborough,Nga Waka"
"Tyskland,Rheingau,Chat Sauvage"
"Frankrig,Sauternes,Château Roumieu"
"Frankrig,Faugères,Leon Barral"
"Sydafrika,Stellenbosch,Webersburg"
"Frankrig,Saint-Émilion,Château Bernateau"
"New Zealand,Martinborough,Brodie Estate"
"Italien,Valpolicella Ripasso,Wild Nature"
"Tyskland,Bernkastel,Joh. Jos. Prüm"
"Italien,Langhe,Castello di Neive"
"Italien,Vino Nobile di Montepulciano,Priorino"
"Italien,Verona,Begali Lorenzo"
"Portugal,Vinho Verde,Provam"
"Italien,Valpolicella Ripasso Classico,Aldrighetti"
"Italien,Rosso di Montalcino,La Fiorita"
"Frankrig,Saint-Émilion,Baron Philippe de Rothschild"
"Italien,Barbera d'Asti,Cascina Valle Asinari"
"Frankrig,Moulin-à-Vent,Château du Moulin-à-Vent"
"Spanien,Ribera del Duero,El Lagar de Isilla"
"Frankrig,Anjou,Domaine de Bablut"
"USA,Dry Creek Valley,Leo Steen"
"Frankrig,Cheverny,Domaine Philippe Tessier"
"Italien,Barbera d'Alba,Ca'Viola"
"New Zealand,Hawke's Bay,Te Awanga Estate"
"Østrig,Niederösterreich,Johann Topf"
"Frankrig,Morgon,Guy Breton"
"Frankrig,Languedoc,Domaine Jefferies Bories"
"Frankrig,Bourgogne,Bertrand Ambroise"
"Italien,Barbera d'Alba,Azienda Agricola Philine Isabelle"
"Frankrig,Saint-Émilion Grand Cru,Château Peyreau"
"Italien,Langhe,Ca'Viola"
"Italien,Colli del Limbara,Cantina del Vermentino-Monti"
"New Zealand,Central Otago,Two Paddocks"
"Frankrig,Pouilly-Fumé,Sébastien Treuillet"
"USA,North Coast,Carson Scott"
"Frankrig,Lirac,Château de Manissy"
"Frankrig,Saint-Émilion Grand Cru,Denis Durantou"
"New Zealand,Central Otago,Domain Road Vineyard"
"Spanien,Utiel-Requena,Cueva"
"Frankrig,Côte de Nuits Villages,Gabriel Chevalier"
"Frankrig,Chablis,Lamblin & Fils"
"Italien,Barbera d'Alba,Castello di Verduno"
"New Zealand,Hawke's Bay,Smith Sheth"
"Frankrig,Gigondas,Rémy Ferbras"
"Italien,Barbera d'Alba,Brandini"
"USA,Los Carneros,Gloria Ferrer"
"Australien,Barossa Valley,Hewitson"
"Frankrig,Languedoc-Roussillon,Julien Peyras"
"New Zealand,Hawke's Bay,Villa Maria"
"Frankrig,Menetou-Salon,Gérard Millet"
"Østrig,Burgenland,Kollwentz"
"Østrig,Kamptal,Weszeli"
"Frankrig,Saint-Joseph,Francois Villard"
"Italien,Orvieto,Nessun Mare"
"Italien,Barbaresco,Albino Rocca"
"Italien,Langhe,Francesco Versio"
"Tyskland,Baden,Franz Keller"
"Østrig,Kremstal,Malat"
"Italien,Valpolicella Ripasso,Fidora"
"Italien,Valle d'Itria,Tagaro"
"Tyskland,Baden,Knab"
"USA,Clarksburg,Dashe"
"Frankrig,Mâcon-Solutré-Pouilly,Domaine Cheveau"
"USA,Monterey,Wrath"
"Italien,Langhe,Alberto Ballarin"
"Italien,Langhe,Pecchenino"
"New Zealand,Waiheke Island,Passage Rock"
"New Zealand,Central Otago,Rockburn"
"Italien,Barbera d'Alba,Sandrone"
"Spanien,Castilla,Loranque"
"Italien,Monferrato,Azienda Agricola Accornero"
"Portugal,Douro,Vallegre"
"Frankrig,Vacqueyras,Domaine Font Sarade"
"Italien,Langhe,Cagliero"
"Frankrig,Sancerre,Raimbault Noël et Jean-Luc"
"Frankrig,Vacqueyras,Domaine Le Colombier"
"Italien,Vigneti delle Dolomiti,Pranzegg"
"Frankrig,Alsace,Pierre Henri Ginglinger"
"Frankrig,Chablis,L&C Poitout"
"Frankrig,Mâcon-Verzé,Nicolas Maillet"
"Italien,Barbera d'Alba,Marengo Mauro"
"Italien,Sydtyrol - Alto Adige,Markus Prackwieser Gump Hof"
"Frankrig,Maranges,Jean-Claude Regnaudot"
"Italien,Barbera d'Asti,BelColle"
"Australien,McLaren Vale,Patritti"
"Frankrig,Alsace Grand Cru 'Schlossberg',Andre Blanck"
"Portugal,Dão,Quinta dos Roques"
"Frankrig,Moulis-en-Médoc,Château Chasse-Spleen"
"Italien,Roero,Antica Cascina dei Conti di Roero"
"Italien,Aglianico del Vulture,Terra dei Re"
"Portugal,Douro,Covela"
"Italien,Montefalco Sagrantino,Pardi"
"Østrig,Burgenland,Scheiblhofer"
"Italien,Barolo,Negretti"
"Spanien,Priorat,Feixa Negra"
"USA,Carmel Valley,Silvestri Vineyards"
"Frankrig,Bourgogne,Domaine Joseph Voillot"
"Frankrig,Lalande-de-Pomerol,Château Lamothe de Bertineau"
"Frankrig,Provence,Clos Cibonne"
"Frankrig,Saumur,Frederic Mabileau"
"Frankrig,Châteauneuf-du-Pape,Château Cabrières"
"Frankrig,Saint-Émilion Grand Cru,Château Grand-Pey-Lescours"
"Frankrig,Côtes du Roussillon Villages 'Latour de France',M. Chapoutier"
"Frankrig,Saint-Émilion,Cheval Noir"
"Spanien,Ribera del Duero,Dominio del Águila"
"Italien,Conegliano-Valdobbiadene Prosecco,Sorelle Bronca"
"Frankrig,Alsace,Hugel"
"New Zealand,Waipara,Sherwood"
"Frankrig,Saint-Émilion Grand Cru,Château Daugay"
"Argentina,Pedernal-dalen,Pyros"
"Frankrig,Alsace Grand Cru 'Rosacker',Cave Vinicole de Hunawihr"
"Italien,Barbera d'Alba,Abbona"
"Italien,Prosecco di Treviso,Sorelle Bronca"
"Frankrig,Saint-Émilion Grand Cru,La Croix Saint Christophe"
"Italien,Toscana,Podere le Ripi"
"Italien,Irpinia,Nativ"
"Frankrig,Bourgogne,Jaffelin"
"Frankrig,Terrasses du Larzac,Les Vignes Oubliées"
"USA,Napa Valley,Buehler"
"Italien,Etna,Donnafugata"
"Australien,Coonawarra,Penley Estate"
"Frankrig,Cairanne,Boutinot"
"Frankrig,Vacqueyras,Pierre Amadieu"
"Australien,Victoria,Domaine Tournon"
"Italien,Chianti Classico,Tolaini"
"USA,Monterey,Fog & Light"
"Frankrig,Pomerol,Château La Cabanne"
"Italien,Morellino di Scansano,Podere 414"
"Italien,Rosso di Montalcino,Villa al Cortile"
"Italien,Brunello di Montalcino,La Palazzetta"
"Frankrig,Coteaux d'Aix-en-Provence,Domaine de la Mongestine"
"Frankrig,Chablis,Domaine Schaller Camille & Laurent"
"Italien,Puglia,L'Archetipo"
"Italien,Nebbiolo d'Alba,La Biòca"
"Spanien,Almansa,El Tanino"
"Italien,Rosso di Montalcino,Fattoria del Pino"
"Italien,Nebbiolo d'Alba,Pelassa"
"Frankrig,Maury,Mas Amiel"
"Frankrig,Côtes de Provence,Château Sainte Roseline"
"Italien,Rosso Piceno,Cocci Grifoni"
"Frankrig,Chablis,Domaine Raoul Gautherin & Fils"
"Italien,Breganze,Vignaioli Contrà Soarda"
"Frankrig,Listrac-Médoc,Château Fonréaud"
"Frankrig,Côtes-du-Rhône,Tardieu-Laurent"
"Italien,Valpolicella Ripasso,Pietro Zardini"
"Australien,Barossa,Rolf Binder"
"Frankrig,Blaye - Côtes de Bordeaux,Château Roland La Garde"
"Italien,Barbera d'Alba,Cigliuti"
"Grækenland,Amyndeon,Kir Yianni"
"Frankrig,Pouilly-Fumé,Bouchie-Chatellier"
"Frankrig,Tavel,Domaine de la Mordorée"
"Italien,Verduno,La Biòca"
"Tyskland,Nahe,Weingut Forster"
"New Zealand,Marlborough,Fincher & Co"
"Frankrig,Mercurey 1er Cru 'Le Clos L'Evêque',Domaine de Suremain"
"Italien,Chianti Colli Senesi,Il Palagione"
"Frankrig,Bordeaux,Château Grand Village"
"Frankrig,Gigondas,Rhonéa"
"Italien,Etna,Ayunta"
"Frankrig,Margaux,Château Soussans"
"Italien,Colli della Toscana Centrale,Casa Emma"
"Italien,Primitivo di Manduria,La Pruina"
"Italien,Barbera d'Asti,Il Falchetto"
"Italien,Romagna,Poggio le Volpi"
"Italien,Cortona,Poliziano"
"Frankrig,Côtes-du-Rhône,Clos de Caveau"
"Portugal,Douro,Quinta Dona Mafalda"
"Italien,Isola dei Nuraghi,Capichera"
"Italien,Nebbiolo d'Alba,Marchesi di Barolo"
"Sydafrika,Franschhoek,Yardstick"
"Frankrig,Bourgogne,Arnaud Baillot"
"Italien,Terre Siciliane,Vino Lauria"
"USA,Anderson Valley,Long Meadow Ranch"
"New Zealand,Marlborough,Black Cottage"
"Italien,Amarone della Valpolicella Classico,AmaRegis"
"Italien,Vino Nobile di Montepulciano,Crociani"
"Østrig,Burgenland,Wellanschitz"
"Australien,Great Southern,Harewood Estate"
"Spanien,Rioja,Real Divisa"
"Frankrig,Santenay Premier Cru,Miller Cyrot"
"Frankrig,Santenay,Jessiaume Père & Fils"
"Italien,Cerasuolo d'Abruzzo,De Fermo"
"Italien,Langhe,Pietro Rinaldi"
"Frankrig,Bourgogne Aligoté,Pierre Morey"
"Frankrig,Crémant de Bourgogne,Domaine Les Temps Perdus - Clotilde Davenne"
"Tyskland,Tysk vin,Henkell"
"New Zealand,Marlborough,Cloudy Bay"
"USA,Sonoma County,Seghesio"
"Italien,Conegliano-Valdobbiadene Prosecco Superiore,Ruggeri"
"Frankrig,Crémant de Bourgogne,Albert Bichot"
"Italien,Barolo,Batasiolo"
"Frankrig,Saint-Émilion Grand Cru,Château Simard"
"Italien,Barolo,San Silvestro"
"USA,Mendocino County,The Federalist"
"Frankrig,Champagne,Vollereaux"
"USA,Dry Creek Valley,Rancho Zabaco"
"Frankrig,Crémant de Limoux,Domaine J. Laurens"
"Spanien,Ribera del Duero,Bodegas La Horra"
"Spanien,Pedro Ximénez Sherry (PX),Toro Albalá"
"Frankrig,Pouilly-Fuissé,Louis Latour"
"Frankrig,Pays d'Oc,Hampton Water"
"Italien,Bolgheri,Tenuta Argentiera"
"Spanien,Ribera del Duero,Montecastro"
"Italien,Chianti Classico,Cafaggio"
"Frankrig,Saint-Julien,Château Lagrange"
"Frankrig,Margaux,Château La Tour de Mons"
"USA,Sonoma County,Decoy"
"USA,Sonoma County,Conn Creek"
"Italien,Montepulciano d'Abruzzo,Cantina Tollo"
"Frankrig,Champagne Premier Cru,G. Tribaut"
"Frankrig,Champagne,Henri Giraud"
"Frankrig,Haut-Médoc,Château Sociando-Mallet"
"Sydafrika,Western Cape,Crystallum"
"Frankrig,Haut-Médoc,Château Beychevelle"
"Frankrig,Gigondas,Domaine Santa Duc"
"Italien,Brunello di Montalcino,Pian delle Querci"
"Frankrig,Saint-Émilion Grand Cru,Château Cote de Baleau"
"Spanien,Priorat,Portal del Priorat"
"Frankrig,Pouilly-Fumé,Serge Dagueneau & Filles"
"Italien,Sydtyrol - Alto Adige,Abtei Muri"
"Frankrig,Maury,Château Saint-Roch"
"Frankrig,Lalande-de-Pomerol,Château Tournefeuille"
"Frankrig,Margaux,Château Les Barraillots"
"USA,Paso Robles,Game of Thrones"
"Spanien,Oloroso Sherry,Emilio Hidalgo"
"Italien,Barbaresco,Adriano Marco e Vittorio"
"Italien,Verdicchio di Matelica Riserva,Belisario"
"Frankrig,Haut-Médoc,Château Charmail"
"New Zealand,Marlborough,Seresin"
"Italien,Barbera d'Asti,Marchesi Alfieri"
"Portugal,Porto,Wine & Soul"
"Frankrig,Saint-Estèphe,Château Tour des Termes"
"Frankrig,Crozes-Hermitage,Domaine Les Alexandrins"
"Spanien,Amontillado Sherry,Perez Barquero"
"Frankrig,Gigondas,Domaine du Grapillon d'Or"
"Frankrig,Bourgogne,Maison Champy"
"Australien,Margaret-floden,Cape Mentelle"
"Frankrig,Crozes-Hermitage,Domaine des Lises (Maxime Graillot)"
"Italien,Barbera d'Alba,Cascina Fontana"
"Italien,Amarone della Valpolicella Classico,Bolla"
"Italien,Valpolicella Ripasso Classico,Tenuta Santa Maria di Gaetano Bertani"
"Frankrig,Pauillac,Mouton Cadet"
"Italien,Barbaresco,Massimo Rattalino"
"Italien,Amarone della Valpolicella,Cantina Valpantena"
"Spanien,Toro,Dominio del Bendito"
"Italien,Toscana,Castello di Monsanto"
"Italien,Valtellina Superiore,Società Agricola Fay"
"Chile,Curico Valley,Potro de Piedra"
"Italien,Maremma Toscana,Belguardo"
"Italien,Sicilia,Baglio del Cristo di Campobello"
"Australien,Mornington Peninsula,Red Claw"
"Frankrig,Haut-Médoc,Château Meyre"
"Spanien,Jerez-Xérès-Sherry,Barón"
"Frankrig,Moulin-à-Vent,Terres Dorées"
"Spanien,Toro,Peñafiel"
"Italien,Friuli Isonzo,Vie di Romans"
"Spanien,Fino Sherry,Perez Barquero"
"USA,Central Coast,Sans Liege Wines"
"Italien,Barolo,Brezza"
"Frankrig,Moulin-à-Vent,Thibault Liger-Belair"
"Italien,Piemonte,Gian Luca Colombo"
"Østrig,Wachau,Rudi Pichler"
"Spanien,Ribeira Sacra,Castro Candaz"
"Italien,Valpolicella Ripasso Classico,Vaona"
"Frankrig,Montagny Premier Cru,J.M. Boillot"
"Italien,Roero,Demarie"
"Frankrig,Condrieu,Yves Cuilleron"
"Frankrig,Sancerre,Pascal Jolivet"
"Sydafrika,Stellenbosch,De Trafford"
"USA,Californien,Dashe"
"Portugal,Ribatejo,Pinhal Da Torre"
"Italien,Barbera d'Alba,Marsaglia"
"Frankrig,Corbières,Château de Caraguilhes"
"Tyskland,Pfalz,Rudi Rüttger"
"Frankrig,Arbois,Rolet"
"Frankrig,Pouilly-Fumé,J. de Villebois"
"Spanien,Priorat,Celler Burgos Porta"
"Italien,Verona,Massimago"
"Frankrig,Cairanne,Domaine Richaud"
"Frankrig,Gigondas,Piaugier"
"Frankrig,Côteaux du Layon,Château Soucherie"
"Spanien,Rioja Alavesa,Ukan Winery"
"Frankrig,Saint-Émilion Grand Cru,Château Tour Baladoz"
"Italien,Taurasi,Vinosia"
"Italien,Bolgheri,Villanoviana"
"Spanien,Ribera del Duero,Finca La Capilla"
"Italien,Langhe,Fratelli Alessandria"
"Frankrig,Gigondas,Alain Jaume"
"Italien,Barbera d'Asti,Guasti Clemente"
"Italien,Ravenna,Fattoria Zerbina"
"Italien,Trebbiano d'Abruzzo,Lammidia"
"Frankrig,Saint-Joseph,Pierre Gaillard"
"Frankrig,Sancerre,Gérard Millet"
"Sydafrika,Coastal Region,Stark-Condé"
"Portugal,Dão,Quinta do Mondego"
"Tyskland,Mosel,Maximin Grünhaus"
"Sydafrika,Elgin,Neil Ellis"
"Portugal,Porto,Conceito"
"Spanien,Rioja,Vinedos Escudero"
"Frankrig,Haut-Médoc,Frans & Liz Roskam"
"Frankrig,Chablis 1er Cru 'Mont de Milieu',Charly Nicolle"
"Frankrig,Pays d'Oc,Les Jardins du Languedoc"
"Spanien,Ribera del Duero,M. Chapoutier"
"Frankrig,Puisseguin-Saint-Émilion,Château Langlais"
"Italien,Greco di Tufo,Antonio Caggiano"
"Frankrig,Moulin-à-Vent,Christophe Pacalet"
"Sydafrika,Stellenbosch,Vriesenhof"
"Italien,Barbera d'Asti,Cascina Radice"
"Frankrig,Saint-Émilion Grand Cru,Château La Bonnelle"
"Frankrig,Pouilly-Fumé,Domaine des Rabichattes"
"Ungarn,Tokaj,Tokaj Classic"
"USA,Santa Barbara County,Tensley"
"Italien,Friuli-Venezia Giulia,Skerk"
"Frankrig,Chablis,Gilbert Picq"
"Spanien,Utiel-Requena,Bodegas 6º Elemento - Vino Sexto Elemento"
"Portugal,Douro,Quinta do Noval"
"Italien,Barolo,Vite Colte"
"Sydafrika,Constantia,Beau Constantia"
"Italien,Langhe,l'Astemia Pentita"
"Spanien,Jerez-Xérès-Sherry,Barbadillo"
"Sydafrika,Franschhoek,Holden Manz"
"Frankrig,Chablis,Alain Geoffroy"
"Frankrig,Chablis,Christophe Patrice"
"Frankrig,Saint-Julien,Château du Glana"
"Frankrig,Givry,Domaine Ragot"
"Frankrig,Saint-Estèphe,Château Graves de Pez"
"Italien,Rosso di Montalcino,Fornacina"
"Frankrig,Sancerre,Joseph Mellot"
"Frankrig,Cornas,Domaine Durand (Eric & Joël)"
"Italien,Sydtyrol Eisacktaler,Garlider"
"Frankrig,Haut-Médoc,Château Valentin"
"Østrig,Weinviertel,Ebner-Ebenauer"
"USA,Yountville,Hoopla"
"Frankrig,Margaux,Château Monbrison"
"Italien,Romagna,Drei Donà - Tenuta La Palazza"
"Frankrig,Fleurie,Louis Jadot"
"Frankrig,Saint-Émilion Grand Cru,Château La Grangére"
"Østrig,Wachau,Martin Muthenthaler"
"Frankrig,Sauternes,Château de Myrat"
"Italien,Nizza,Tenuta Garetto"
"Italien,Terre Siciliane,Vinding Montecarrubo"
"Frankrig,Pessac-Léognan,Château de Rochemorin"
"Italien,Toscana,Canonica a Cerreto"
"Frankrig,Arbois,Jacques Tissot"
"Frankrig,Crémant du Jura,Domaine de la Touraize"
"Italien,Colli Berici,Pialli"
"USA,Paso Robles,Sans Liege Wines"
"Portugal,Bairrada,Quinta de Baixo"
"Frankrig,Saint-Joseph,Château de Saint Cosme"
"Tyskland,Mosel,S.A. Prüm"
"Tyskland,Baden,Dr. Heger"
"Sydafrika,Citrusdal Mountain,Fram"
"Sydafrika,Paarl,Marianne"
"Østrig,Niederösterreich,Weinrieder"
"Frankrig,Limoux,Domaine de Baron'arques"
"Tyskland,Pfalz,Weingut Gabel"
"Italien,Rosso di Montalcino,Poggio Antico"
"Frankrig,Pauillac,Le Pavillon"
"Italien,Etna,Quantico"
"Frankrig,Bourgogne Côtes d'Auxerre,Domaine Bersan"
"Spanien,Jerez-Xérès-Sherry,Juan Pinero"
"Portugal,Porto,Miguels"
"Italien,Puglia,Tenuta Patruno Perniola"
"Frankrig,Sauternes,Château Bastor-Lamontagne"
